comments,duration,event,languages,name,published_date,views
89,763,TEDxBoston 2012,29,Noah Wilson-Rich: Every city needs healthy honey bees,1343484115,687263
463,1131,TEDGlobal 2012,29,Michael Anti: Behind the Great Firewall of China,1343660633,1423930
473,1240,TEDGlobal 2012,29,Daphne Koller: What we're learning from online education,1343833364,2302206
64,589,TEDGlobal 2012,29,Becci Manson: (Re)touching lives through photos,1343920031,767285
466,776,TEDGlobal 2012,35,Margaret Heffernan: Dare to disagree,1344265204,3167353
231,364,TEDGlobal 2012,34,Max Little: A test for Parkinson's with a phone call,1344351883,1065331
203,801,TEDSalon London Spring 2012,31,Pam Warhurst: How we can eat our landscapes,1344524642,1206351
223,582,TEDGlobal 2012,27,Kirby Ferguson: Embrace the remix,1344610939,1356163
170,844,TEDGlobal 2012,29,Ivan Krastev: Can democracy exist without trust?,1344871207,640604
82,563,TEDxBoston 2012,23,Caitria + Morgan O'Neill: How to step up in the face of disaster,1344956665,805880
439,1081,TED2012,30,Jon Ronson: Strange answers to the psychopath test,1345043885,10167161
91,665,TEDxBoston 2012,27,"Timothy Prestero: Design for people, not awards",1345129241,1024653
98,987,TEDGlobal 2012,25,Rob Legato: The art of creating awe,1345215691,1952381
63,749,TEDGlobal 2012,25,Robert Neuwirth: The power of the informal economy,1346858398,754755
78,732,TEDGlobal 2012,24,Shyam Sankar: The rise of human-computer cooperation,1346944282,856136
49,956,TEDGlobal 2012,20,"Antony Gormley: Sculpted space, within and without",1347030007,464213
109,885,TEDGlobal 2012,21,Jonathan Trent: Energy from floating algae pods,1347116997,809361
159,1001,TEDxBoston 2012,22,Kent Larson: Brilliant designs to fit more people in every city,1347199628,1052980
96,742,TEDGlobal 2012,28,Vikram Patel: Mental health for all by involving all,1347375645,933277
455,865,TEDGlobal 2012,27,Leslie T. Chang: The voices of China's workers,1347462247,1362071
96,898,TEDGlobal 2012,23,Susan Solomon: The promise of research with stem cells,1347549376,832831
82,918,TEDGlobal 2012,22,Wayne McGregor: A choreographer's creative process in real time,1347634731,891589
78,1043,TEDGlobal 2012,21,Beth Noveck: Demand a more open-source government,1347722978,516355
211,855,TEDSalon London Spring 2012,27,Tristram Stuart: The global food waste scandal,1347803828,1471114
165,866,TEDGlobal 2012,32,Sarah-Jayne Blakemore: The mysterious workings of the adolescent brain,1347894086,2246203
128,591,TEDGlobal 2012,34,Julian Treasure: Why architects need to use their ears,1347980455,1225395
94,719,TEDGlobal 2012,28,Andrew Blum: Discover the physical side of the internet,1348067318,1337967
81,741,TEDMED 2012,26,Ed Gavagan: A story about knots and surgeons,1348236909,924318
169,1186,TEDGlobal 2012,23,Rachel Botsman: The currency of the new economy is trust,1348328337,1239316
260,847,TEDxBoston 2012,26,Andrew McAfee: Are droids taking our jobs?,1348413016,956324
45,803,TEDGlobal 2012,27,"Read Montague: What we're learning from 5,000 brains",1348498974,693628
202,1112,TEDGlobal 2012,24,Clay Shirky: How the Internet will (one day) transform government,1348584705,1245095
380,809,TEDMED 2012,34,Ben Goldacre: What doctors don't know about the drugs they prescribe,1348758104,2228138
87,356,TEDGlobal 2012,36,Bahia Shehab: A thousand times no,1348845792,1024326
122,876,TEDGlobal 2012,27,Vicki Arroyo: Let's prepare for our new climate,1349013658,1030762
2290,1262,TEDGlobal 2012,51,Amy Cuddy: Your body language may shape who you are,1349103608,43155405
125,987,TEDMED 2012,29,Robert Gupta: Between music and medicine,1349190050,1038897
179,1142,TEDGlobal 2012,22,Jason McCue: Terrorism is a failed brand,1349276476,788255
94,985,TEDGlobal 2012,27,Shimon Schocken: The self-organizing computer course,1349362847,983172
31,996,TED2012,25,Thomas P. Campbell: Weaving narratives in museum galleries,1349449203,625454
46,390,TEDGlobal 2012,33,Tim Leberecht: 3 ways to (usefully) lose control of your brand,1349709367,943919
62,1001,TEDGlobal 2012,23,"John Maeda: How art, technology and design inform creative leaders",1349794941,1045703
225,524,TEDGlobal 2012,34,Ruby Wax: What's so funny about mental illness?,1349881280,2352202
350,274,TEDGlobal 2012,39,Melissa Marshall: Talk nerdy to me,1349967614,2106788
32,754,TEDGlobal 2012,30,Maurizio Seracini: The secret lives of paintings,1350056602,725173
150,757,TEDGlobal 2012,25,Eddie Obeng: Smart failure for a fast-changing world,1350313226,1495331
92,985,TEDGlobal 2012,19,John Wilbanks: Let's pool our medical data,1350399604,539219
119,925,TEDGlobal 2012,28,"Beau Lotto + Amy O'Toole: Science is for everyone, kids included",1350486799,1272319
127,1137,TEDGlobal 2012,26,Heather Brooke: My battle to expose government corruption,1350572558,932024
111,265,TEDGlobal 2012,30,"Ryan Merkley: Online video -- annotated, remixed and popped",1350658850,695153
115,1023,TEDGlobal 2012,22,"Pankaj Ghemawat: Actually, the world isn't flat",1350918297,813261
109,395,TEDGlobal 2012,37,Marco Tempest: A cyber-magic card trick like no other,1351263615,1965808
58,866,TEDGlobal 2012,26,Sanjay Pradhan: How open data is changing international aid,1351608915,488481
77,1001,TEDxToronto 2011,31,"Adam Garone: Healthier men, one moustache at a time",1351782061,714578
69,641,TEDSalon London Spring 2012,29,Georgette Mulheir: The tragedy of orphanages,1352390596,803292
76,1040,TED2012,26,Julie Burstein: 4 lessons in creativity,1352736452,1776779
82,393,TEDYouth 2011,35,"Leah Buechley: How to ""sketch"" with electronics",1352995235,766305
41,546,TEDGlobal 2012,27,David Binder: The arts festival revolution,1353081633,674288
136,674,TEDxBoston 2012,26,Amos Winter: The cheap all-terrain wheelchair,1353427357,1004016
782,380,TEDGlobal 2012,44,Candy Chang: Before I die I want to ...,1353675600,4922118
183,172,TEDGlobal 2012,48,"Paolo Cardini: Forget multitasking, try monotasking",1354291786,2324212
145,379,TEDGlobal 2012,31,Nina Tandon: Could tissue engineering mean personalized medicine?,1354810027,1063880
84,535,TEDYouth 2011,23,Lemon Andersen: Please don't take my Air Jordans,1354896173,1120276
94,676,TEDxZurich 2012,24,"Ellen 't Hoen: Pool medical patents, save lives",1355156304,389194
107,809,TEDSalon London Fall 2012,25,Markham Nolan: How to separate fact and fiction online,1355241610,1229150
112,637,TEDSalon London Fall 2012,33,Ben Saunders: Why bother leaving the house?,1355500841,1778739
82,744,TEDGlobal 2012,24,"Robin Chase: Excuse me, may I rent your car?",1355760058,917877
183,678,TEDSalon London Fall 2012,28,Molly Crockett: Beware neuro-bunk,1355847154,1200277
75,218,TED2012,45,"Steven Addis: A father-daughter bond, one photo at a time",1355914800,1405909
215,1188,TEDSalon NY2012,20,Adam Davidson: What we learned from teetering on the fiscal cliff,1356019744,783528
810,897,TEDxJaffa 2012,33,Ronny Edry: Israel and Iran: A love story?,1356106082,2033797
200,690,TEDGlobal 2012,30,Karen Thompson Walker: What fear can teach us,1357143205,1951290
311,837,TEDSalon London Fall 2012,26,Hadyn Parry: Re-engineering mosquitos to fight disease,1357229064,943968
56,414,TED2012,28,Don Levy: A cinematic journey through visual effects,1357315336,724773
226,1201,TEDSalon NY2012,23,Jonathan Haidt: How common threats can make common (political) ground,1357574832,606994
197,578,TEDxWomen 2012,31,Sue Austin: Deep sea diving ... in a wheelchair,1357660761,2052286
366,564,TEDSalon London Fall 2012,39,Andy Puddicombe: All it takes is 10 mindful minutes,1357919915,8033595
127,528,TEDxWomen 2012,33,Angela Patton: A father-daughter dance ... in prison,1358179151,815594
169,608,TEDGlobal 2012,26,"Ellen Jorgensen: Biohacking -- you can do it, too",1358265675,1164723
120,713,TEDxWomen 2012,32,Janine di Giovanni: What I saw in the war,1358870640,939074
144,740,TEDSalon London Fall 2012,24,Wingham Rowan: A new kind of job market,1359389640,1058852
411,1098,TEDxWomen 2012,34,iO Tillett Wright: Fifty shades of gay,1359562882,2679698
93,588,TEDxWomen 2012,28,Zahra' Langhi: Why Libya's revolution didn't work -- and what might,1359994841,525297
249,482,TED2012,36,Cesar Kuriyama: One second every day,1360166902,1666552
210,186,TEDGlobal 2012,41,Lee Cronin: Print your own medicine,1360252949,987709
166,576,TEDxWomen 2012,45,Shabana Basij-Rasikh: Dare to educate Afghan girls,1360598899,932561
301,850,TEDxZurich 2012,31,James B. Glattfelder: Who controls the world?,1360771231,2533881
473,1150,TEDSalon NY2013,35,Esther Perel: The secret to desire in a long-term relationship,1360858020,10524043
206,895,TEDMED 2012,32,"Miguel Nicolelis: A monkey that controls a robot with its thoughts. No, really.",1361203863,1229865
342,733,TEDGlobal 2012,32,Keith Chen: Could your language affect your ability to save money?,1361289732,1642461
145,1187,TEDGlobal 2012,29,Andreas Schleicher: Use data to build better schools,1361460496,699088
117,1080,TEDSalon NY2013,25,Bruce Feiler: Agile programming -- for your family,1361808003,1403668
548,1351,TED2013,43,Sugata Mitra: Build a School in the Cloud,1362004680,2895821
279,761,TED2013,22,Jennifer Granholm: A clean energy proposal -- race to the top!,1362089201,745252
838,827,TED2013,40,Amanda Palmer: The art of asking,1362158807,9006600
1586,1339,TED2013,33,Allan Savory: How to fight desertification and reverse climate change,1362412271,4191678
205,518,TED2013,29,Edith Widder: How we found the giant squid,1362499002,3773245
1413,645,TED2013,34,Ron Finley: A guerilla gardener in South Central LA,1362586018,3005687
720,723,TED2013,34,Shane Koyczan: To This Day ... for the bullied and beautiful,1362758503,5316753
1451,1134,TED2013,27,Dan Pallotta: The way we think about charity is dead wrong,1363014731,4259204
400,1104,TED2013,25,Stewart Brand: The dawn of de-extinction. Are you ready?,1363187248,1939539
361,837,TED2013,30,"Bono: The good news on poverty (Yes, there's good news)",1363265922,1648677
135,595,TEDGlobal 2012,28,Catarina Mota: Play with smart materials,1363359960,1058569
172,751,TED2013,25,Danny Hillis: The Internet could crash. We need a Plan B,1363611298,1265177
417,1264,TED2013,32,"Elon Musk: The mind behind Tesla, SpaceX, SolarCity ...",1363705062,4564213
902,735,TED2013,41,Hyeonseo Lee: My escape from North Korea,1363791588,9551344
156,880,TEDMED 2012,28,Francis Collins: We need better drugs -- now,1363878093,796884
208,752,TED2013,29,Eric Whitacre: Virtual Choir Live,1363963799,1005088
91,523,TED2013,29,Jessica Green: We're covered in germs. Let's design for that.,1364225632,955827
328,331,TED2013,37,Mark Shaw: One very dry demo,1364310023,1539504
246,440,TED2013,43,Richard Turere: My invention that made peace with lions,1364392769,2025005
183,388,TEDYouth 2012,0,Katherine Kuchenbecker: The technology of touch,1364569190,274986
140,712,TED2013,31,Kees Moeliker: How a dead duck changed my life,1364822486,1306390
307,260,TED2013,39,"Sanjay Dastoor: A skateboard, with a boost",1364915205,1683410
728,1099,TED2013,26,"Lawrence Lessig: We the People, and the Republic we must reclaim",1364997280,1443340
208,502,TED2013,27,"Skylar Tibbits: The emergence of ""4D printing""",1365087381,2449740
102,910,TED2013,28,Freeman Hrabowski: 4 pillars of college success in science,1365434089,911601
183,350,TED2013,35,Keller Rinaudo: A mini robot -- powered by your phone,1365519615,1118006
210,754,TEDGlobal 2012,28,Laura Snyder: The Philosophical Breakfast Club,1365778764,1203901
167,841,TED2013,31,Rose George: Let's talk crap. Seriously.,1366038055,1624716
225,1110,TED2013,28,Joshua Prager: In search of the man who broke my neck,1366210858,1341106
219,628,TED2013,35,BLACK: My journey to yo-yo mastery,1366383627,7373875
388,828,TED2013,31,John McWhorter: Txtng is killing language. JK!!!,1366642774,2162439
200,734,TED2013,28,"Robert Gordon: The death of innovation, the end of growth",1366729178,1091988
235,716,TED2013,27,Erik Brynjolfsson: The key to growth? Race with the machines,1366729421,1200139
323,344,TED2013,44,David Pogue: 10 top time-saving tech tips,1366988837,4843480
194,208,TED2013,49,Nilofer Merchant: Got a meeting? Take a walk,1367247649,2735769
473,773,TED2013,27,Taylor Wilson: My radical plan for small nuclear fission reactors,1367334082,1546610
126,1013,TED2013,30,Sebastião Salgado: The silent drama of photography,1367420289,1593382
146,357,TED2013,39,"Juan Enriquez: Your online life, permanent as a tattoo",1367506677,1567528
440,370,TED2013,51,ShaoLan: Learn to read Chinese ... with ease!,1367939611,3062980
937,889,TED2013,34,Meg Jay: Why 30 is not the new 20,1368457703,8958850
97,466,TED2013,23,Liu Bolin: The invisible man,1368629066,1304597
145,795,TEDSalon NY2013,27,"Jay Silver: Hack a banana, make a keyboard!",1368716779,1319453
339,435,TED2013,38,Sergey Brin: Why Google Glass?,1368803009,2026001
475,1039,TED2013,33,Peter Singer: The why and how of effective altruism,1369063400,1533054
172,601,TED2013,31,Phil Hansen: Embrace the shake,1369148412,2155416
239,363,TED2013,34,Judy MacDonald Johnston: Prepare for a good end of life,1369234714,1467971
180,791,TED2013,30,Alastair Parvin: Architecture for the people by the people,1369321231,1422767
276,761,TED2013,35,"Ji-Hae Park: The violin, and my dark night of the soul",1369407520,2715019
118,1122,TEDSalon NY2013,22,Paola Antonelli: Why I brought Pac-Man to MoMA,1369753214,934335
404,376,TED2013,48,Lisa Bu: How books can open your mind,1370012957,3158067
489,1407,TEDMED 2013,33,"Andrew Solomon: Love, no matter what",1370272219,4032150
127,491,TED2013,35,Alex Laskey: How behavioral science can lower your energy bill,1370358008,1089949
149,766,TED2013,23,"Anas Aremeyaw Anas: How I named, shamed and jailed",1370444552,1421509
103,878,TED2013,26,Denise Herzing: Could we speak the language of dolphins?,1370531595,1164684
110,655,TED2013,30,Martin Villeneuve: How I made an impossible film,1370617156,948840
354,855,TED2013,31,Andrew McAfee: What will future jobs look like?,1370881313,2102608
309,968,TEDGlobal 2013,32,Raffaello D'Andrea: The astounding athletic power of quadcopters,1370979845,10281817
280,1206,TEDGlobal 2013,28,George Papandreou: Imagine a European democracy without borders,1371024976,741720
154,800,TEDGlobal 2013,27,Daniel Suarez: The kill decision shouldn't belong to a robot,1371120496,1908577
339,856,TEDGlobal 2013,33,Manal al-Sharif: A Saudi woman who dared to drive,1371205341,1492163
161,1021,TEDGlobal 2013,22,Didier Sornette: How we can predict the next financial crisis,1371481036,1361404
114,573,TEDGlobal 2013,30,"Juliana Rotich: Meet BRCK, Internet access built for Africa",1371567734,630822
311,1283,TEDGlobal 2013,34,Joseph Kim: The family I lost in North Korea. And the family I gained.,1371654578,2140135
139,206,TED2013,48,Camille Seaman: Photos from a storm chaser,1371826747,1608679
441,825,TEDGlobal 2013,33,Lesley Hazleton: The doubt essential to faith,1372087795,1361374
1000,958,TEDMED 2013,37,Peter Attia: Is the obesity crisis hiding a bigger problem?,1372172562,2459753
63,1259,TEDSalon NY2013,25,Bob Mankoff: Anatomy of a New Yorker cartoon,1372258804,1168185
223,596,TED2013,27,Rodney Brooks: Why we will rely on robots,1372431668,1351691
1640,1237,TEDGlobal 2013,30,Eric X. Li: A tale of two political systems,1372692970,2449736
206,307,TED2013,36,Jinha Lee: Reach into the computer and grab a pixel,1372863675,1772635
129,527,TED2013,32,Sleepy Man Banjo Boys: Bluegrass virtuosity from ... New Jersey?,1373036244,5199008
258,867,TEDGlobal 2013,34,Charmian Gooch: Meet global corruption's hidden players,1373296344,1570996
308,742,TED2013,31,Michael Green: Why we should build wooden skyscrapers,1373382070,1207550
130,1201,TED2013,20,The interspecies internet? An idea in progress,1373468405,717979
269,649,TED2013,31,Jack Andraka: A promising test for pancreatic cancer ... from a teenager,1373555170,4538435
230,501,TED2012,29,Al Vernacchio: Sex needs a new metaphor. Here's one ...,1373641277,1836106
186,888,TEDGlobal 2013,28,Bernie Krause: The voice of the natural world,1373900562,1022050
123,654,TEDGlobal 2013,28,Gavin Pretor-Pinney: Cloudy with a chance of joy,1373986777,1223155
239,841,TEDGlobal 2013,35,Pico Iyer: Where is home?,1374073155,3035515
153,560,TED2013,32,Two young scientists break down plastics with bacteria,1374160566,1212774
169,705,TED2013,22,Kate Stone: DJ decks made of ... paper,1374591660,686914
107,377,TEDGlobal 2013,38,"Roberto D'Angelo + Francesca Fedeli: In our baby's illness, a life lesson",1374677912,1100997
263,651,TEDGlobal 2013,28,Paul Kemp-Robertson: Bitcoin. Sweat. Tide. Meet the future of branded currency.,1374764500,1068469
121,358,TEDGlobal 2013,33,Bastian Schaefer: A 3D-printed jumbo jet?,1375113177,1105500
162,644,TEDMED 2013,31,Eli Beer: The fastest ambulance? A motorcycle,1375196581,1062701
78,1108,TED2011,26,"Julie Taymor: Spider-Man, The Lion King and life on the creative edge",1375283246,959460
177,670,TED2013,32,Beardyman: The polyphonic me,1375455604,2067955
180,543,TED2013,36,Jinsop Lee: Design for all 5 senses,1375801702,1469884
90,490,TED2013,34,Saki Mafundikwa: Ingenuity and elegance in ancient African alphabets,1375889738,724180
671,857,TED2013,37,Eleanor Longden: The voices in my head,1375974037,4058274
419,1306,TEDGlobal 2013,37,Russell Foster: Why do we sleep?,1376492031,6504999
186,616,TEDGlobal 2013,40,May El-Khalil: Making peace is a marathon,1376665207,5182832
202,1037,TED2013,28,Adam Spencer: Why I fell in love with monster prime numbers,1378220866,2014461
693,868,TEDGlobal 2013,47,Kelly McGonigal: How to make stress your friend,1378306783,14566463
554,924,TEDGlobal 2013,29,Chrystia Freeland: The rise of the new global super-rich,1378393234,1909640
257,424,TEDGlobal 2013,34,Alexa Meade: Your body is my canvas,1378480353,2682427
166,910,TEDGlobal 2013,26,"George Monbiot: For more wonder, rewild the world",1378739698,887823
68,938,TEDSalon NY2013,25,Jake Barton: The museum of you,1378825147,780039
98,918,TEDGlobal 2013,28,Sonia Shah: 3 reasons we still haven’t gotten rid of malaria,1378998085,1118305
285,527,TEDGlobal 2013,37,Apollo Robbins: The art of misdirection,1379084559,15283242
133,1046,TED2013,28,James Lyne: Everyday cybercrime -- and what you can do about it,1379344658,1397126
253,957,TEDGlobal 2013,34,Marla Spivak: Why bees are disappearing,1379429848,2436104
99,475,TED2013,32,Eric Berlow and Sean Gourley: Mapping ideas worth spreading,1379516494,1085152
463,542,TEDGlobal 2013,39,Andras Forgacs: Leather and meat without killing animals,1379602886,1151214
253,1085,TEDGlobal 2013,24,Benjamin Barber: Why mayors should rule the world,1379689237,719821
520,1056,TEDGlobal 2013,32,Elizabeth Loftus: How reliable is your memory?,1379948415,3338820
193,1113,TED2013,29,Stuart Firestein: The pursuit of ignorance,1380035036,1836382
313,1120,TED2013,34,James Flynn: Why our IQ levels are higher than our grandparents',1380208246,2991225
441,940,TEDSalon NY2013,35,Malcolm Gladwell: The unheard story of David and Goliath,1380553694,3665885
169,834,TEDMED 2013,26,Kelli Swazey: Life that doesn't end with death,1380640518,1538661
404,1047,TEDSalon NY2013,32,Amy Webb: How I hacked online dating,1380727278,6298610
133,725,TEDGlobal 2013,31,Fabian Oefner: Psychedelic science,1380812403,1789403
266,603,TED2013,29,Jason Pontin: Can technology solve our big problems?,1380899085,1507409
218,988,TEDGlobal 2013,29,Michael Porter: The case for letting business solve social problems,1381158304,1573620
395,877,TEDGlobal 2013,31,Michael Sandel: Why we shouldn't trust markets with our civic life,1381158492,1684720
147,645,TEDGlobal 2013,29,Trita Parsi: Iran and Israel: Peace is possible,1381331315,740772
268,848,TEDMED 2013,26,Gary Slutkin: Let's treat violence like a contagious disease,1381417240,734171
64,715,TEDSalon NY2013,25,Andrew Fitzgerald: Adventures in Twitter fiction,1381503543,1000495
124,924,TEDMED 2013,24,Amanda Bennett: We need a heroic narrative for death,1381849202,986726
134,900,TEDGlobal 2013,27,Alessandro Acquisti: What will a future without secrets look like?,1382022014,1305155
165,546,TEDGlobal 2013,36,Hetain Patel: Who am I? Think again,1382108360,2663827
143,798,TEDGlobal 2013,27,Steve Howard: Let's go all-in on selling sustainability,1382367748,1041748
207,693,TEDGlobal 2013,28,Charles Robertson: Africa's next boom,1382454693,1204089
227,791,TEDSalon NY2013,31,Parul Sehgal: An ode to envy,1382540623,2158038
84,464,TEDGlobal 2013,28,Xavier Vilalta: Architecture at home in its community,1382713208,999700
262,844,TEDGlobal 2013,20,"Mariana Mazzucato: Government -- investor, risk-taker, innovator",1382972395,816687
194,721,TEDGlobal 2013,26,"Abha Dawesar: Life in the ""digital now""",1383146179,1245695
172,531,TEDGlobal 2013,31,Holly Morris: Why stay in Chernobyl? Because it's home.,1383231495,1108528
167,508,TED2013,31,Dong Woo Jang: The art of bow-making,1383318064,2290464
286,1072,TEDSalon NY2013,25,Rodrigo Canales: The deadly genius of drug cartels,1383580874,2225283
156,863,TEDGlobal 2013,27,Grégoire Courtine: The paralyzed rat that walked,1383754502,926295
325,384,TEDGlobal 2013,44,Arthur Benjamin: The magic of Fibonacci numbers,1383926461,4376218
833,983,TEDGlobal 2013,25,Dambisa Moyo: Is China the new idol for emerging economies?,1384186168,2060055
147,438,TEDGlobal 2013,33,Jane McGonigal: Massively multi-player… thumb-wrestling?,1384531417,1154880
138,810,TEDGlobal 2013,23,Lian Pin Koh: A drone's-eye view of conservation,1384790400,599368
177,830,TEDGlobal 2013,28,Greg Asner: Ecology from the air,1384876854,692579
291,553,TEDGlobal 2013,27,Andreas Raptopoulos: No roads? There's a drone for that,1385049552,992489
258,569,TEDGlobal 2013,35,"Peter Doolittle: How your ""working memory"" makes sense of the world",1385136008,2030203
182,1091,TED2013,31,Jared Diamond: How societies can grow old better,1385396215,923663
992,811,TEDGlobal 2013,38,Suzana Herculano-Houzel: What is so special about the human brain?,1385481591,2454860
582,870,TEDGlobal 2013,43,David Steindl-Rast: Want to be happy? Be grateful,1385567944,5893321
217,603,TEDGlobal 2013,26,Toby Eccles: Invest in social change,1385999990,921788
162,268,TED2013,41,David Lang: My underwater robot,1386259198,1225960
265,899,TEDWomen 2013,36,Boyd Varty: What I learned from Nelson Mandela,1386605235,1585575
80,482,TEDYouth 2013,26,Eddy Cartaya: My glacier cave discoveries,1386777481,666996
137,595,TEDWomen 2013,30,Krista Donaldson: The $80 prosthetic knee that's changing lives,1387468812,954702
372,935,TEDWomen 2013,36,"Diana Nyad: Never, ever give up",1387814467,4548115
99,915,TEDMED 2013,28,Mick Cornett: How an obese town lost a million pounds,1388679718,1514912
683,853,TEDWomen 2013,42,Maysoon Zayid: I got 99 problems ... palsy is just one,1388764833,8879917
534,762,TEDGlobal 2013,37,Sandra Aamodt: Why dieting doesn't usually work,1389196848,4102503
170,830,TEDGlobal 2013,27,Mark Kendall: Demo: A needle-free vaccine patch that's safer and way cheaper,1389715302,1004872
157,1016,TEDWomen 2013,29,Sheryl Sandberg: So we leaned in ... now what?,1389801677,2133100
136,1058,TEDxJaffa 2013,28,"Guy Hoffman: Robots with ""soul""",1389976812,2931366
194,970,TEDGlobal 2013,26,Shereen El Feki: A little-told tale of sex and sensuality,1390320741,1852444
124,882,TEDWomen 2013,32,Paula Johnson: His and hers … healthcare,1390406834,1095582
178,919,TED2013,29,Anant Agarwal: Why massive open online courses (still) matter,1390837420,1072727
106,322,TEDYouth 2013,38,McKenna Pope: Want to be an activist? Start with your toys,1391011387,917406
44,825,TEDxZurich 2013,24,"Nicolas Perony: Puppies! Now that I’ve got your attention, complexity theory",1391097709,965291
116,436,TEDWomen 2013,38,"Maya Penn: Meet a young entrepreneur, cartoonist, designer, activist ...",1391184166,1458485
76,670,TEDWomen 2013,31,Esta Soler: How we turned the tide on domestic violence (Hint: the Polaroid helped),1391443241,1034678
36,794,TEDGlobal 2013,25,Teddy Cruz: How architectural innovations migrate across borders,1391614433,691538
51,536,TED Fellows Retreat 2013,31,Aparna Rao: Art that craves your attention,1391789702,1063414
148,1087,TED2013,30,Leyla Acaroglu: Paper beats plastic? How to rethink environmental folklore,1392134398,1227480
63,704,TEDWomen 2013,32,"Rupal Patel: Synthetic voices, as unique as fingerprints",1392307205,853612
208,642,TEDxParis 2012,31,Yann Dall'Aglio: Love -- you're doing it wrong,1392393177,3840850
52,892,TEDGlobal 2013,22,Molly Stevens: A new way to grow bone,1392739156,1185518
290,842,TED2013,26,Christopher Ryan: Are we designed to be sexual omnivores?,1392912053,1981978
78,957,TEDGlobal 2013,26,Siddharthan Chandran: Can the damaged brain repair itself?,1393259973,1022945
107,403,TEDYouth 2013,33,"Henry Lin: What we can learn from galaxies far, far away",1393517082,1304017
92,589,TEDGlobal 2013,30,Annette Heuser: The 3 agencies with the power to make or break economies,1393602268,1210381
99,626,TED2013,30,Mary Lou Jepsen: Could future devices read images from our brains?,1393863338,931677
86,498,TED Fellows Retreat 2013,31,Christopher Soghoian: Government surveillance — this is just the beginning,1394035638,822505
64,296,TED Fellows Retreat 2013,32,Gabe Barcia-Colombo: My DNA vending machine,1394121683,795097
201,561,TEDGlobal 2012,31,Manu Prakash: A 50-cent microscope that folds like origami,1394207968,1797519
222,943,TED2013,27,Ajit Narayanan: A word game to communicate in any language,1394465004,1256969
185,1031,TEDGlobal 2013,24,"Anne-Marie Slaughter: Can we all ""have it all""?",1394637629,1424893
140,474,TEDGlobal 2013,33,Toby Shapshak: You don't need an app for that,1394722549,1474261
79,587,TEDGlobal 2013,26,Carin Bondar: The birds and the bees are just the beginning,1394808532,2379244
177,924,TED2012,24,Steven Pinker and Rebecca Newberger Goldstein: The long reach of reason,1395068405,991359
119,875,TED2013,27,Daniel Reisel: The neuroscience of restorative justice,1395155183,734861
421,2102,TED2014,31,Edward Snowden: Here's how we take back the Internet,1395187262,4040280
172,1102,TED2014,29,Chris Hadfield: What I learned from going blind in space,1395241295,4790701
215,971,TED2014,30,Charmian Gooch: My wish: To launch a new era of openness in business,1395328441,760225
440,2010,TED2014,22,Richard Ledgett: The NSA responds to Edward Snowden's TED Talk,1395362789,1191342
128,1410,TED2014,24,Larry Page: Where’s Google going next?,1395436124,2293465
182,996,TED2014,42,"Ziauddin Yousafzai: My daughter, Malala",1395672542,2124521
82,1212,TED2014,27,"Bran Ferren: To create for the ages, let's combine art and engineering",1395758915,1028312
173,794,TED2014,34,Ed Yong: Zombie roaches and other parasite tales,1395846329,1624605
82,559,TED2014,26,Del Harvey: Protecting Twitter users (sometimes from themselves),1395930774,885494
316,1140,TED2014,27,"Hugh Herr: The new bionics that let us run, climb and dance",1396008735,7520736
170,599,TED2014,32,Geena Rocero: Why I must come out,1396277332,3133189
409,282,TED2014,31,Allan Adams: The discovery that could rewrite physics,1396365050,1736329
283,1500,TED2014,28,Bill and Melinda Gates: Why giving away our wealth has been the most satisfying thing we've done,1396450718,3130752
138,595,TEDxMidAtlantic 2013,31,"Jennifer Golbeck: Your social media ""likes"" expose more than you think",1396537025,2012614
228,824,TED2014,27,Lawrence Lessig: The unstoppable walk to political reform,1396623525,1095806
78,1108,TED2014,26,Amanda Burden: How public spaces make cities work,1396883166,1061964
208,444,TED2014,38,Louie Schwartzberg: Hidden miracles of the natural world,1397055205,7015800
46,283,TED2014,32,David Sengeh: The sore problem of prosthetic limbs,1397143257,742510
80,1128,TED2014,23,Gabby Giffords and Mark Kelly: Be passionate. Be courageous. Be your best.,1397229849,1048304
200,301,TED2014,31,David Brooks: Should you live for your résumé ... or your eulogy?,1397488146,2306549
147,1091,TED2014,29,"Jennifer Senior: For parents, happiness is a very high bar",1397573956,1901605
182,398,TED2014,28,Jeremy Kasdin: The flower-shaped starshade that might help us detect Earth-like planets,1397746861,1276015
44,961,TED2014,23,Matthew Carter: My life in typefaces,1397833186,1112914
94,701,TED2014,24,Sarah Lewis: Embrace the near win,1398092650,2293317
163,770,TED2014,19,Michel Laberge: How synchronized hammer strikes could generate nuclear fusion,1398178644,1038727
57,372,TED Fellows Retreat 2013,29,James Patten: The best computer interface? Maybe ... your hands,1398352853,1033475
183,438,TED2014,35,"Elizabeth Gilbert: Success, failure and the drive to keep creating",1398437571,3643938
238,935,TED2014,32,Wendy Chung: Autism — what we know (and what we don't know yet),1398697057,2305547
125,893,TED2014,27,"David Epstein: Are athletes really getting faster, better, stronger?",1398783563,2824676
69,393,TED2014,33,Andrew Bastawrous: Get your next eye exam on a smartphone,1398871015,1051614
143,730,TED2014,24,Gavin Schmidt: The emergent patterns of climate change,1398956538,1150409
84,1116,TED2014,20,Sarah Jones: What does the future hold? 11 characters offer quirky answers,1399042580,1506064
